,Count,Hour,Temp,Humidity,Wind,Visibility,DewTemp,SolarRad,Rainfall,Snowfall,Seasons,Holiday,FuncDay,Day,WeekDay,Month,Year
6859,2443.0,19.0,25.4,50.0,0.6,2000.0,14.2,0.07,0.0,0.0,Autumn,No Holiday,Yes,12,Wednesday,September,2018
6860,2146.0,20.0,24.0,56.0,0.5,1890.0,14.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,12,Wednesday,September,2018
6861,2012.0,21.0,23.2,57.0,1.1,2000.0,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,12,Wednesday,September,2018
6862,1824.0,22.0,22.6,60.0,1.0,2000.0,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,12,Wednesday,September,2018
6863,1309.0,23.0,22.2,62.0,0.8,2000.0,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,12,Wednesday,September,2018
6864,968.0,0.0,21.9,62.0,1.0,1822.0,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6865,736.0,1.0,21.5,65.0,1.0,2000.0,14.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6866,437.0,2.0,21.2,66.0,0.8,2000.0,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6867,304.0,3.0,20.9,68.0,1.7,2000.0,14.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6868,240.0,4.0,20.7,69.0,1.3,2000.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6869,248.0,5.0,20.5,70.0,1.2,2000.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6870,655.0,6.0,20.3,71.0,1.6,2000.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6871,1448.0,7.0,20.5,69.0,1.4,2000.0,14.6,0.03,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6872,2329.0,8.0,20.9,68.0,1.3,2000.0,14.7,0.18,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6873,1322.0,9.0,21.8,64.0,1.6,2000.0,14.6,0.52,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6874,915.0,10.0,22.7,61.0,0.9,2000.0,14.7,0.82,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6875,972.0,11.0,23.5,61.0,1.2,2000.0,15.5,0.95,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6876,1119.0,12.0,24.3,59.0,1.5,2000.0,15.7,1.12,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6877,1014.0,13.0,25.1,56.0,2.0,1964.0,15.6,1.41,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6878,1097.0,14.0,27.2,49.0,1.5,1945.0,15.5,2.54,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6879,1200.0,15.0,27.8,49.0,1.4,1963.0,16.1,1.97,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6880,1436.0,16.0,28.2,48.0,1.4,1995.0,16.1,1.7,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6881,2021.0,17.0,27.9,51.0,1.4,2000.0,16.8,1.19,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6882,3146.0,18.0,26.7,56.0,1.8,2000.0,17.1,0.47,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6883,2365.0,19.0,25.4,61.0,0.6,2000.0,17.3,0.03,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6884,2003.0,20.0,24.6,62.0,0.9,2000.0,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6885,2000.0,21.0,23.8,67.0,0.6,2000.0,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6886,1713.0,22.0,22.8,70.0,1.0,2000.0,17.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6887,1303.0,23.0,22.4,73.0,0.3,1980.0,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,13,Thursday,September,2018
6888,971.0,0.0,22.1,74.0,1.1,1962.0,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6889,775.0,1.0,21.6,75.0,1.1,1671.0,16.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6890,482.0,2.0,21.3,75.0,1.1,2000.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6891,349.0,3.0,21.0,76.0,0.7,1995.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6892,223.0,4.0,20.7,76.0,1.0,2000.0,16.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6893,249.0,5.0,20.7,77.0,0.9,2000.0,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6894,644.0,6.0,20.4,78.0,1.0,2000.0,16.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6895,1456.0,7.0,20.5,76.0,1.3,2000.0,16.1,0.06,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6896,2253.0,8.0,21.4,70.0,1.5,1986.0,15.6,0.38,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6897,1201.0,9.0,22.3,69.0,1.3,2000.0,16.3,0.61,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6898,936.0,10.0,23.3,65.0,1.4,1996.0,16.3,0.76,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6899,982.0,11.0,24.0,64.0,1.3,2000.0,16.7,0.95,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6900,1088.0,12.0,25.3,56.0,1.2,1960.0,15.8,1.35,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6901,1155.0,13.0,26.4,57.0,1.2,2000.0,17.1,1.8,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6902,1199.0,14.0,26.3,58.0,1.5,1986.0,17.3,1.37,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6903,1347.0,15.0,26.6,55.0,1.8,2000.0,16.8,1.1,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6904,1503.0,16.0,26.3,57.0,1.6,2000.0,17.0,0.72,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6905,2059.0,17.0,25.9,56.0,1.7,2000.0,16.4,0.42,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6906,2826.0,18.0,25.7,57.0,1.5,2000.0,16.5,0.24,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6907,1996.0,19.0,25.3,60.0,1.2,2000.0,16.9,0.04,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6908,1869.0,20.0,25.0,61.0,1.1,2000.0,16.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6909,1259.0,21.0,24.7,61.0,1.6,2000.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6910,567.0,22.0,24.0,73.0,2.1,1541.0,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6911,810.0,23.0,22.3,87.0,1.1,1810.0,20.0,0.0,0.5,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018
6912,906.0,0.0,21.8,83.0,1.5,2000.0,18.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6913,881.0,1.0,21.8,79.0,1.4,2000.0,17.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6914,580.0,2.0,21.7,78.0,1.0,2000.0,17.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6915,302.0,3.0,21.6,80.0,1.2,2000.0,17.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6916,234.0,4.0,21.2,83.0,0.6,2000.0,18.1,0.0,0.1,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6917,169.0,5.0,21.1,82.0,0.8,2000.0,17.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6918,272.0,6.0,21.0,84.0,0.9,2000.0,18.1,0.0,0.1,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6919,453.0,7.0,21.2,84.0,0.3,2000.0,18.3,0.05,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6920,829.0,8.0,21.7,78.0,0.3,2000.0,17.6,0.21,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6921,934.0,9.0,22.7,72.0,1.2,2000.0,17.3,0.59,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6922,1017.0,10.0,24.4,65.0,1.6,1972.0,17.3,1.42,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6923,1212.0,11.0,25.2,64.0,1.2,1938.0,17.8,1.31,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6924,1284.0,12.0,25.4,63.0,0.9,2000.0,17.8,1.01,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6925,1465.0,13.0,25.8,65.0,1.0,1996.0,18.7,1.12,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6926,1474.0,14.0,25.7,67.0,1.2,2000.0,19.1,0.9,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6927,1077.0,15.0,25.2,71.0,0.2,2000.0,19.5,0.41,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6928,1273.0,16.0,24.4,74.0,0.6,1996.0,19.4,0.13,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6929,1474.0,17.0,24.4,75.0,0.6,2000.0,19.6,0.17,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6930,1566.0,18.0,24.2,76.0,1.2,2000.0,19.6,0.12,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6931,1578.0,19.0,23.8,78.0,2.2,1991.0,19.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6932,1613.0,20.0,23.5,80.0,1.7,1621.0,19.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6933,1710.0,21.0,23.3,80.0,0.7,1877.0,19.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6934,1566.0,22.0,23.1,79.0,0.6,1891.0,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6935,1210.0,23.0,22.9,81.0,0.9,1550.0,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018
6936,1014.0,0.0,22.8,82.0,1.5,935.0,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6937,764.0,1.0,22.8,84.0,0.9,827.0,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6938,432.0,2.0,22.8,85.0,0.8,708.0,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6939,258.0,3.0,22.6,89.0,0.6,578.0,20.6,0.0,0.2,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6940,188.0,4.0,22.5,89.0,0.7,444.0,20.5,0.0,0.3,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6941,123.0,5.0,22.2,90.0,1.4,514.0,20.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6942,137.0,6.0,22.0,90.0,1.3,471.0,20.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6943,258.0,7.0,21.9,95.0,1.3,424.0,21.0,0.02,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6944,464.0,8.0,21.9,88.0,1.6,601.0,19.8,0.17,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6945,725.0,9.0,22.3,84.0,1.9,751.0,19.4,0.47,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6946,813.0,10.0,22.9,74.0,1.3,1162.0,18.0,0.84,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6947,1014.0,11.0,23.4,61.0,2.1,1964.0,15.4,0.91,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6948,989.0,12.0,23.7,64.0,1.9,1474.0,16.4,0.79,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6949,754.0,13.0,23.6,66.0,2.1,1689.0,16.8,0.87,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6950,409.0,14.0,23.4,72.0,2.2,682.0,18.0,0.73,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6951,222.0,15.0,23.2,83.0,1.5,349.0,20.1,0.77,0.5,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6952,142.0,16.0,22.5,86.0,2.5,342.0,20.0,0.47,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6953,322.0,17.0,22.0,89.0,2.2,285.0,20.0,0.21,1.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6954,520.0,18.0,21.5,89.0,3.0,350.0,19.6,0.18,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6955,852.0,19.0,21.2,87.0,2.7,479.0,18.9,0.01,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6956,1073.0,20.0,21.1,88.0,1.7,404.0,19.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6957,1146.0,21.0,21.2,88.0,1.7,373.0,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6958,988.0,22.0,21.4,87.0,2.4,540.0,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6959,571.0,23.0,21.3,80.0,2.6,1203.0,17.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018
6960,531.0,0.0,21.0,82.0,1.8,958.0,17.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6961,337.0,1.0,20.5,73.0,1.9,1693.0,15.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6962,227.0,2.0,20.3,81.0,1.9,1234.0,16.9,0.0,0.1,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6963,186.0,3.0,20.2,82.0,1.4,1202.0,17.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6964,160.0,4.0,20.0,81.0,2.0,1313.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6965,246.0,5.0,19.4,84.0,1.6,1252.0,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6966,625.0,6.0,18.8,88.0,1.2,798.0,16.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6967,1487.0,7.0,18.5,88.0,1.4,695.0,16.4,0.08,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6968,2276.0,8.0,18.9,77.0,0.6,1109.0,14.7,0.56,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6969,1185.0,9.0,20.5,66.0,1.1,1711.0,13.9,1.12,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6970,868.0,10.0,21.7,60.0,1.7,1540.0,13.5,1.44,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6971,954.0,11.0,23.8,54.0,2.1,1626.0,13.9,2.55,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6972,1083.0,12.0,25.2,50.0,1.7,1710.0,14.0,2.83,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6973,1069.0,13.0,25.6,50.0,3.8,1876.0,14.3,2.82,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6974,1092.0,14.0,26.7,40.0,3.3,1822.0,11.9,2.8,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6975,1207.0,15.0,27.4,33.0,2.7,1955.0,9.6,2.5,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6976,1445.0,16.0,27.6,37.0,2.8,1935.0,11.5,1.9,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6977,2056.0,17.0,27.3,43.0,2.6,2000.0,13.6,1.25,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6978,3277.0,18.0,25.3,56.0,2.8,1992.0,15.8,0.54,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6979,2489.0,19.0,23.0,63.0,3.1,2000.0,15.5,0.03,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6980,2232.0,20.0,21.9,65.0,2.5,1986.0,15.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6981,2100.0,21.0,21.3,66.0,2.3,1989.0,14.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6982,1865.0,22.0,20.8,65.0,0.9,2000.0,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6983,1293.0,23.0,20.2,68.0,1.2,1963.0,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Monday,September,2018
6984,0.0,0.0,19.5,73.0,1.2,1916.0,14.5,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6985,0.0,1.0,19.3,71.0,0.4,1912.0,13.9,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6986,0.0,2.0,18.8,74.0,0.2,1866.0,14.0,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6987,0.0,3.0,18.7,76.0,0.5,1916.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6988,0.0,4.0,18.3,78.0,0.4,1906.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6989,0.0,5.0,17.9,77.0,0.5,1658.0,13.8,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6990,0.0,6.0,17.7,77.0,0.2,1757.0,13.6,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6991,0.0,7.0,17.8,76.0,0.5,1729.0,13.5,0.08,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6992,0.0,8.0,18.7,73.0,0.9,1501.0,13.7,0.34,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6993,0.0,9.0,20.8,64.0,1.1,1205.0,13.7,1.13,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6994,0.0,10.0,22.7,54.0,1.0,1619.0,12.9,1.74,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6995,0.0,11.0,24.1,46.0,2.1,1678.0,11.7,2.03,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6996,0.0,12.0,24.7,43.0,1.8,1809.0,11.2,1.75,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6997,0.0,13.0,25.6,40.0,2.5,1704.0,10.9,2.18,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6998,0.0,14.0,26.1,37.0,2.3,1749.0,10.2,1.92,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
6999,0.0,15.0,26.1,43.0,2.8,1785.0,12.5,1.62,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7000,0.0,16.0,26.4,34.0,2.5,1953.0,9.2,1.6,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7001,0.0,17.0,25.5,38.0,2.9,1997.0,10.1,0.92,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7002,0.0,18.0,24.8,48.0,1.4,2000.0,13.0,0.51,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7003,0.0,19.0,23.2,57.0,2.2,2000.0,14.2,0.03,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7004,0.0,20.0,22.6,58.0,1.4,2000.0,13.9,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7005,0.0,21.0,22.1,61.0,1.5,2000.0,14.2,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7006,0.0,22.0,21.8,65.0,0.3,2000.0,14.9,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7007,0.0,23.0,21.2,69.0,1.3,1999.0,15.2,0.0,0.0,0.0,Autumn,No Holiday,No,18,Tuesday,September,2018
7008,0.0,0.0,21.0,66.0,0.4,2000.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7009,0.0,1.0,20.5,64.0,0.4,2000.0,13.4,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7010,0.0,2.0,20.0,70.0,0.2,2000.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7011,0.0,3.0,19.7,70.0,0.5,2000.0,14.0,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7012,0.0,4.0,19.5,70.0,0.5,2000.0,13.8,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7013,0.0,5.0,19.3,73.0,0.9,1782.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7014,0.0,6.0,19.0,76.0,0.3,1488.0,14.6,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7015,0.0,7.0,19.0,74.0,0.8,1650.0,14.2,0.03,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7016,0.0,8.0,19.8,71.0,1.1,1534.0,14.3,0.26,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7017,0.0,9.0,21.5,61.0,0.8,1774.0,13.6,0.92,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7018,0.0,10.0,22.9,59.0,1.1,1819.0,14.4,1.49,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7019,0.0,11.0,23.6,55.0,0.6,1723.0,14.0,1.01,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7020,0.0,12.0,24.9,51.0,1.2,1619.0,14.0,1.56,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7021,0.0,13.0,26.5,39.0,1.7,1560.0,11.4,2.15,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7022,0.0,14.0,26.1,40.0,1.2,1840.0,11.4,1.21,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7023,0.0,15.0,25.9,39.0,1.4,1836.0,10.8,0.9,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7024,0.0,16.0,25.6,41.0,1.2,1594.0,11.3,0.65,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7025,0.0,17.0,25.0,44.0,1.3,1883.0,11.8,0.36,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7026,0.0,18.0,24.0,55.0,2.2,1691.0,14.3,0.12,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7027,0.0,19.0,23.5,58.0,0.4,1836.0,14.7,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7028,0.0,20.0,22.6,67.0,0.3,1737.0,16.1,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7029,0.0,21.0,21.7,63.0,1.8,1078.0,14.3,0.0,0.1,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7030,0.0,22.0,20.9,71.0,1.6,1057.0,15.4,0.0,0.1,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7031,0.0,23.0,20.4,57.0,0.9,2000.0,11.5,0.0,0.0,0.0,Autumn,No Holiday,No,19,Wednesday,September,2018
7032,886.0,0.0,20.1,58.0,0.3,2000.0,11.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7033,761.0,1.0,20.0,59.0,1.1,1999.0,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7034,524.0,2.0,19.9,64.0,1.5,1755.0,12.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7035,294.0,3.0,19.6,72.0,1.7,1140.0,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7036,241.0,4.0,19.6,74.0,1.4,847.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7037,137.0,5.0,19.5,74.0,1.8,1421.0,14.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7038,47.0,6.0,18.8,85.0,1.4,412.0,16.2,0.0,0.5,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7039,130.0,7.0,18.0,95.0,1.6,375.0,17.1,0.0,1.5,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7040,299.0,8.0,18.0,91.0,1.3,896.0,16.5,0.11,0.5,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7041,89.0,9.0,18.2,93.0,1.4,572.0,17.0,0.18,1.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7042,87.0,10.0,18.4,91.0,1.2,394.0,16.8,0.25,0.5,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7043,111.0,11.0,18.8,95.0,1.5,597.0,17.9,0.46,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7044,180.0,12.0,19.0,91.0,1.7,965.0,17.4,0.67,0.5,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7045,301.0,13.0,18.9,89.0,2.6,586.0,17.0,0.58,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7046,573.0,14.0,19.3,83.0,2.3,2000.0,16.3,0.83,0.5,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7047,696.0,15.0,19.4,79.0,1.4,2000.0,15.6,0.33,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7048,912.0,16.0,19.5,75.0,2.1,2000.0,14.9,0.38,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7049,1290.0,17.0,19.3,76.0,2.1,2000.0,14.9,0.21,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7050,1786.0,18.0,19.1,77.0,2.5,2000.0,14.9,0.08,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7051,1272.0,19.0,18.9,78.0,2.2,2000.0,14.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7052,898.0,20.0,19.1,77.0,2.2,1834.0,14.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7053,784.0,21.0,18.7,84.0,2.7,1744.0,15.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
7054,1049.0,22.0,18.4,85.0,2.1,1772.0,15.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Thursday,September,2018
